"V1" "V2"
"5732" -0.2294614075 4.4307730695
"5733" -0.22990592 4.431014272
"5734" -0.2303503675 4.4312555655
"5735" -0.23079475 4.43149695
"5736" -0.2312390675 4.4317384255
"5737" -0.23168332 4.431979992
"5738" -0.2321275075 4.4322216495
"5739" -0.23257163 4.432463398
"5740" -0.2330156875 4.4327052375
"5741" -0.23345968 4.432947168
"5742" -0.2339036075 4.4331891895
"5743" -0.23434747 4.433431302
"5744" -0.2347912675 4.4336735055
"5745" -0.235235 4.4339158
"5746" -0.2356786675 4.4341581855
"5747" -0.23612227 4.434400662
"5748" -0.2365658075 4.4346432295
"5749" -0.23700928 4.434885888
"5750" -0.2374526875 4.4351286375
"5751" -0.23789603 4.435371478
"5752" -0.2383393075 4.4356144095
"5753" -0.23878252 4.435857432
"5754" -0.2392256675 4.4361005455
"5755" -0.23966875 4.43634375
"5756" -0.2401117675 4.4365870455
"5757" -0.24055472 4.436830432
"5758" -0.2409976075 4.4370739095
"5759" -0.24144043 4.437317478
"5760" -0.2418831875 4.4375611375
"5761" -0.24232588 4.437804888
"5762" -0.2427685075 4.4380487295
"5763" -0.24321107 4.438292662
"5764" -0.2436535675 4.4385366855
"5765" -0.244096 4.4387808
"5766" -0.2445383675 4.4390250055
"5767" -0.24498067 4.439269302
"5768" -0.2454229075 4.4395136895
"5769" -0.24586508 4.439758168
"5770" -0.2463071875 4.4400027375
"5771" -0.24674923 4.440247398
"5772" -0.2471912075 4.4404921495
"5773" -0.24763312 4.440736992
"5774" -0.2480749675 4.4409819255
"5775" -0.24851675 4.44122695
"5776" -0.2489584675 4.4414720655
"5777" -0.24940012 4.441717272
"5778" -0.2498417075 4.4419625695
"5779" -0.25028323 4.442207958
"5780" -0.2507246875 4.4424534375
"5781" -0.25116608 4.442699008
"5782" -0.2516074075 4.4429446695
"5783" -0.25204867 4.443190422
"5784" -0.2524898675 4.4434362655
"5785" -0.252931 4.4436822
"5786" -0.2533720675 4.4439282255
"5787" -0.25381307 4.444174342
"5788" -0.2542540075 4.4444205495
"5789" -0.25469488 4.444666848
"5790" -0.2551356875 4.4449132375
"5791" -0.25557643 4.445159718
"5792" -0.2560171075 4.4454062895
"5793" -0.25645772 4.445652952
"5794" -0.2568982675 4.4458997055
"5795" -0.25733875 4.44614655
"5796" -0.2577791675 4.4463934855
"5797" -0.25821952 4.446640512
"5798" -0.2586598075 4.4468876295
"5799" -0.25910003 4.447134838
"5800" -0.2595401875 4.4473821375
"5801" -0.25998028 4.447629528
"5802" -0.2604203075 4.4478770095
"5803" -0.26086027 4.448124582
"5804" -0.2613001675 4.4483722455
"5805" -0.26174 4.44862
"5806" -0.2621797675 4.4488678455
"5807" -0.26261947 4.449115782
"5808" -0.2630591075 4.4493638095
"5809" -0.26349868 4.449611928
"5810" -0.2639381875 4.4498601375
"5811" -0.26437763 4.450108438
"5812" -0.2648170075 4.4503568295
"5813" -0.26525632 4.450605312
"5814" -0.2656955675 4.4508538855
"5815" -0.26613475 4.45110255
"5816" -0.2665738675 4.4513513055
"5817" -0.26701292 4.451600152
"5818" -0.2674519075 4.4518490895
"5819" -0.26789083 4.452098118
"5820" -0.2683296875 4.4523472375
"5821" -0.26876848 4.452596448
"5822" -0.2692072075 4.4528457495
"5823" -0.26964587 4.453095142
"5824" -0.2700844675 4.4533446255
"5825" -0.270523 4.4535942
"5826" -0.2709614675 4.4538438655
"5827" -0.27139987 4.454093622
"5828" -0.2718382075 4.4543434695
"5829" -0.27227648 4.454593408
"5830" -0.2727146875 4.4548434375
"5831" -0.27315283 4.455093558
"5832" -0.2735909075 4.4553437695
"5833" -0.27402892 4.455594072
"5834" -0.2744668675 4.4558444655
"5835" -0.27490475 4.45609495
"5836" -0.2753425675 4.4563455255
"5837" -0.27578032 4.456596192
"5838" -0.2762180075 4.4568469495
"5839" -0.27665563 4.457097798
"5840" -0.2770931875 4.4573487375
"5841" -0.27753068 4.457599768
"5842" -0.2779681075 4.4578508895
"5843" -0.27840547 4.458102102
"5844" -0.2788427675 4.4583534055
"5845" -0.27928 4.4586048
"5846" -0.2797171675 4.4588562855
"5847" -0.28015427 4.459107862
"5848" -0.2805913075 4.4593595295
"5849" -0.28102828 4.459611288
"5850" -0.2814651875 4.4598631375
"5851" -0.28190203 4.460115078
"5852" -0.2823388075 4.4603671095
"5853" -0.28277552 4.460619232
"5854" -0.2832121675 4.4608714455
"5855" -0.28364875 4.46112375
"5856" -0.2840852675 4.4613761455
"5857" -0.28452172 4.461628632
"5858" -0.2849581075 4.4618812095
"5859" -0.28539443 4.462133878
"5860" -0.2858306875 4.4623866375
"5861" -0.28626688 4.462639488
"5862" -0.2867030075 4.4628924295
"5863" -0.28713907 4.463145462
"5864" -0.2875750675 4.4633985855
"5865" -0.288011 4.4636518
"5866" -0.2884468675 4.4639051055
"5867" -0.28888267 4.464158502
"5868" -0.2893184075 4.4644119895
"5869" -0.28975408 4.464665568
"5870" -0.2901896875 4.4649192375
"5871" -0.29062523 4.465172998
"5872" -0.2910607075 4.4654268495
"5873" -0.29149612 4.465680792
"5874" -0.2919314675 4.4659348255
"5875" -0.29236675 4.46618895
"5876" -0.2928019675 4.4664431655
"5877" -0.29323712 4.466697472
"5878" -0.2936722075 4.4669518695
"5879" -0.29410723 4.467206358
"5880" -0.2945421875 4.4674609375
"5881" -0.29497708 4.467715608
"5882" -0.2954119075 4.4679703695
"5883" -0.29584667 4.468225222
"5884" -0.2962813675 4.4684801655
"5885" -0.296716 4.4687352
"5886" -0.2971505675 4.4689903255
"5887" -0.29758507 4.469245542
"5888" -0.2980195075 4.4695008495
"5889" -0.29845388 4.469756248
"5890" -0.2988881875 4.4700117375
"5891" -0.29932243 4.470267318
"5892" -0.2997566075 4.4705229895
"5893" -0.30019072 4.470778752
"5894" -0.3006247675 4.4710346055
"5895" -0.30105875 4.47129055
"5896" -0.3014926675 4.4715465855
"5897" -0.30192652 4.471802712
"5898" -0.3023603075 4.4720589295
"5899" -0.30279403 4.472315238
"5900" -0.3032276875 4.4725716375
"5901" -0.30366128 4.472828128
"5902" -0.3040948075 4.4730847095
"5903" -0.30452827 4.473341382
"5904" -0.3049616675 4.4735981455
"5905" -0.305395 4.473855
"5906" -0.3058282675 4.4741119455
"5907" -0.30626147 4.474368982
"5908" -0.3066946075 4.4746261095
"5909" -0.30712768 4.474883328
"5910" -0.3075606875 4.4751406375
"5911" -0.30799363 4.475398038
"5912" -0.3084265075 4.4756555295
"5913" -0.30885932 4.475913112
"5914" -0.3092920675 4.4761707855
"5915" -0.30972475 4.47642855
"5916" -0.3101573675 4.4766864055
"5917" -0.31058992 4.476944352
"5918" -0.3110224075 4.4772023895
"5919" -0.31145483 4.477460518
"5920" -0.3118871875 4.4777187375
"5921" -0.31231948 4.477977048
"5922" -0.3127517075 4.4782354495
"5923" -0.31318387 4.478493942
"5924" -0.3136159675 4.4787525255
"5925" -0.314048 4.4790112
"5926" -0.3144799675 4.4792699655
"5927" -0.31491187 4.479528822
"5928" -0.3153437075 4.4797877695
"5929" -0.31577548 4.480046808
"5930" -0.3162071875 4.4803059375
"5931" -0.31663883 4.480565158
"5932" -0.3170704075 4.4808244695
"5933" -0.31750192 4.481083872
"5934" -0.3179333675 4.4813433655
"5935" -0.31836475 4.48160295
"5936" -0.3187960675 4.4818626255
"5937" -0.31922732 4.482122392
"5938" -0.3196585075 4.4823822495
"5939" -0.32008963 4.482642198
"5940" -0.3205206875 4.4829022375
"5941" -0.32095168 4.483162368
"5942" -0.3213826075 4.4834225895
"5943" -0.32181347 4.483682902
"5944" -0.3222442675 4.4839433055
"5945" -0.322675 4.4842038
"5946" -0.3231056675 4.4844643855
"5947" -0.32353627 4.484725062
"5948" -0.3239668075 4.4849858295
"5949" -0.32439728 4.485246688
"5950" -0.3248276875 4.4855076375
"5951" -0.32525803 4.485768678
"5952" -0.3256883075 4.4860298095
"5953" -0.32611852 4.486291032
"5954" -0.3265486675 4.4865523455
"5955" -0.32697875 4.48681375
"5956" -0.3274087675 4.4870752455
"5957" -0.32783872 4.487336832
"5958" -0.3282686075 4.4875985095
"5959" -0.32869843 4.487860278
"5960" -0.3291281875 4.4881221375
"5961" -0.32955788 4.488384088
"5962" -0.3299875075 4.4886461295
"5963" -0.33041707 4.488908262
"5964" -0.3308465675 4.4891704855
"5965" -0.331276 4.4894328
"5966" -0.3317053675 4.4896952055
"5967" -0.33213467 4.489957702
"5968" -0.3325639075 4.4902202895
"5969" -0.33299308 4.490482968
"5970" -0.3334221875 4.4907457375
"5971" -0.33385123 4.491008598
"5972" -0.3342802075 4.4912715495
"5973" -0.33470912 4.491534592
"5974" -0.3351379675 4.4917977255
"5975" -0.33556675 4.49206095
"5976" -0.3359954675 4.4923242655
"5977" -0.33642412 4.492587672
"5978" -0.3368527075 4.4928511695
"5979" -0.33728123 4.493114758
"5980" -0.3377096875 4.4933784375
"5981" -0.33813808 4.493642208
"5982" -0.3385664075 4.4939060695
"5983" -0.33899467 4.494170022
"5984" -0.3394228675 4.4944340655
"5985" -0.339851 4.4946982
"5986" -0.3402790675 4.4949624255
"5987" -0.34070707 4.495226742
"5988" -0.3411350075 4.4954911495
"5989" -0.34156288 4.495755648
"5990" -0.3419906875 4.4960202375
"5991" -0.34241843 4.496284918
"5992" -0.3428461075 4.4965496895
"5993" -0.34327372 4.496814552
"5994" -0.3437012675 4.4970795055
"5995" -0.34412875 4.49734455
"5996" -0.3445561675 4.4976096855
"5997" -0.34498352 4.497874912
"5998" -0.3454108075 4.4981402295
"5999" -0.34583803 4.498405638
"6000" -0.3462651875 4.4986711375
"6001" -0.34669228 4.498936728
"6002" -0.3471193075 4.4992024095
"6003" -0.34754627 4.499468182
"6004" -0.3479731675 4.4997340455
"6005" -0.3484 4.5
"6006" -0.3484 4.5
"6007" -0.3494859043116 4.501228244165
"6008" -0.3505740136928 4.50245297332
"6009" -0.3516643228132 4.503674182455
"6010" -0.3527568263424 4.50489186656
"6011" -0.35385151895 4.506106020625
"6012" -0.3549483953056 4.50731663964
"6013" -0.3560474500788 4.508523718595
"6014" -0.3571486779392 4.50972725248
"6015" -0.3582520735564 4.510927236285
"6016" -0.3593576316 4.512123665
"6017" -0.3604653467396 4.513316533615
"6018" -0.3615752136448 4.51450583712
"6019" -0.3626872269852 4.515691570505
"6020" -0.3638013814304 4.51687372876
"6021" -0.36491767165 4.518052306875
"6022" -0.3660360923136 4.51922729984
"6023" -0.3671566380908 4.520398702645
"6024" -0.3682793036512 4.52156651028
"6025" -0.3694040836644 4.522730717735
"6026" -0.3705309728 4.52389132
"6027" -0.3716599657276 4.525048312065
"6028" -0.3727910571168 4.52620168892
"6029" -0.3739242416372 4.527351445555
"6030" -0.3750595139584 4.52849757696
"6031" -0.37619686875 4.529640078125
"6032" -0.3773363006816 4.53077894404
"6033" -0.3784778044228 4.531914169695
"6034" -0.3796213746432 4.53304575008
"6035" -0.3807670060124 4.534173680185
"6036" -0.3819146932 4.535297955
"6037" -0.3830644308756 4.536418569515
"6038" -0.3842162137088 4.53753551872
"6039" -0.3853700363692 4.538648797605
"6040" -0.3865258935264 4.53975840116
"6041" -0.38768377985 4.540864324375
"6042" -0.3888436900096 4.54196656224
"6043" -0.3900056186748 4.543065109745
"6044" -0.3911695605152 4.54415996188
"6045" -0.3923355102004 4.545251113635
"6046" -0.3935034624 4.54633856
"6047" -0.3946734117836 4.547422295965
"6048" -0.3958453530208 4.54850231652
"6049" -0.3970192807812 4.549578616655
"6050" -0.3981951897344 4.55065119136
"6051" -0.39937307455 4.551720035625
"6052" -0.4005529298976 4.55278514444
"6053" -0.4017347504468 4.553846512795
"6054" -0.4029185308672 4.55490413568
"6055" -0.4041042658284 4.555958008085
"6056" -0.40529195 4.557008125
"6057" -0.4064815780516 4.558054481415
"6058" -0.4076731446528 4.55909707232
"6059" -0.4088666444732 4.560135892705
"6060" -0.4100620721824 4.56117093756
"6061" -0.41125942245 4.562202201875
"6062" -0.4124586899456 4.56322968064
"6063" -0.4136598693388 4.564253368845
"6064" -0.4148629552992 4.56527326148
"6065" -0.4160679424964 4.566289353535
"6066" -0.4172748256 4.56730164
"6067" -0.4184835992796 4.568310115865
"6068" -0.4196942582048 4.56931477612
"6069" -0.4209067970452 4.570315615755
"6070" -0.4221212104704 4.57131262976
"6071" -0.42333749315 4.572305813125
"6072" -0.4245556397536 4.57329516084
"6073" -0.4257756449508 4.574280667895
"6074" -0.4269975034112 4.57526232928
"6075" -0.4282212098044 4.576240139985
"6076" -0.4294467588 4.577214095
"6077" -0.4306741450676 4.578184189315
"6078" -0.4319033632768 4.57915041792
"6079" -0.4331344080972 4.580112775805
"6080" -0.4343672741984 4.58107125796
"6081" -0.43560195625 4.582025859375
"6082" -0.4368384489216 4.58297657504
"6083" -0.4380767468828 4.583923399945
"6084" -0.4393168448032 4.58486632908
"6085" -0.4405587373524 4.585805357435
"6086" -0.4418024192 4.58674048
"6087" -0.4430478850156 4.587671691765
"6088" -0.4442951294688 4.58859898772
"6089" -0.4455441472292 4.589522362855
"6090" -0.4467949329664 4.59044181216
"6091" -0.44804748135 4.591357330625
"6092" -0.4493017870496 4.59226891324
"6093" -0.4505578447348 4.593176554995
"6094" -0.4518156490752 4.59408025088
"6095" -0.4530751947404 4.594979995885
"6096" -0.4543364764 4.595875785
"6097" -0.4555994887236 4.596767613215
"6098" -0.4568642263808 4.59765547552
"6099" -0.4581306840412 4.598539366905
"6100" -0.4593988563744 4.59941928236
"6101" -0.46066873805 4.600295216875
"6102" -0.4619403237376 4.60116716544
"6103" -0.4632136081068 4.602035123045
"6104" -0.4644885858272 4.60289908468
"6105" -0.4657652515684 4.603759045335
"6106" -0.4670436 4.604615
"6107" -0.4683236257916 4.605466943665
"6108" -0.4696053236128 4.60631487132
"6109" -0.4708886881332 4.607158777955
"6110" -0.4721737140224 4.60799865856
"6111" -0.47346039595 4.608834508125
"6112" -0.4747487285856 4.60966632164
"6113" -0.4760387065988 4.610494094095
"6114" -0.4773303246592 4.61131782048
"6115" -0.4786235774364 4.612137495785
"6116" -0.4799184596 4.612953115
"6117" -0.4812149658196 4.613764673115
"6118" -0.4825130907648 4.61457216512
"6119" -0.4838128291052 4.615375586005
"6120" -0.4851141755104 4.61617493076
"6121" -0.48641712465 4.616970194375
"6122" -0.4877216711936 4.61776137184
"6123" -0.4890278098108 4.618548458145
"6124" -0.4903355351712 4.61933144828
"6125" -0.4916448419444 4.620110337235
"6126" -0.4929557248 4.62088512
"6127" -0.4942681784076 4.621655791565
"6128" -0.4955821974368 4.62242234692
"6129" -0.4968977765572 4.623184781055
"6130" -0.4982149104384 4.62394308896
"6131" -0.49953359375 4.624697265625
"6132" -0.5008538211616 4.62544730604
"6133" -0.5021755873428 4.626193205195
"6134" -0.5034988869632 4.62693495808
"6135" -0.5048237146924 4.627672559685
"6136" -0.5061500652 4.628406005
"6137" -0.5074779331556 4.629135289015
"6138" -0.5088073132288 4.62986040672
"6139" -0.5101382000892 4.630581353105
"6140" -0.5114705884064 4.63129812316
"6141" -0.51280447285 4.632010711875
"6142" -0.5141398480896 4.63271911424
"6143" -0.5154767087948 4.633423325245
"6144" -0.5168150496352 4.63412333988
"6145" -0.5181548652804 4.634819153135
"6146" -0.5194961504 4.63551076
"6147" -0.5208388996636 4.636198155465
"6148" -0.5221831077408 4.63688133452
"6149" -0.5235287693012 4.637560292155
"6150" -0.5248758790144 4.63823502336
"6151" -0.52622443155 4.638905523125
"6152" -0.5275744215776 4.63957178644
"6153" -0.5289258437668 4.640233808295
"6154" -0.5302786927872 4.64089158368
"6155" -0.5316329633084 4.641545107585
"6156" -0.53298865 4.642194375
"6157" -0.5343457475316 4.642839380915
"6158" -0.5357042505728 4.64348012032
"6159" -0.5370641537932 4.644116588205
"6160" -0.5384254518624 4.64474877956
"6161" -0.53978813945 4.645376689375
"6162" -0.5411522112256 4.64600031264
"6163" -0.5425176618588 4.646619644345
"6164" -0.5438844860192 4.64723467948
"6165" -0.5452526783764 4.647845413035
"6166" -0.5466222336 4.64845184
"6167" -0.5479931463596 4.649053955365
"6168" -0.5493654113248 4.64965175412
"6169" -0.5507390231652 4.650245231255
"6170" -0.5521139765504 4.65083438176
"6171" -0.55349026615 4.651419200625
"6172" -0.5548678866336 4.65199968284
"6173" -0.5562468326708 4.652575823395
"6174" -0.5576270989312 4.65314761728
"6175" -0.5590086800844 4.653715059485
"6176" -0.5603915708 4.654278145
"6177" -0.5617757657476 4.654836868815
"6178" -0.5631612595968 4.65539122592
"6179" -0.5645480470172 4.655941211305
"6180" -0.5659361226784 4.65648681996
"6181" -0.56732548125 4.657028046875
"6182" -0.5687161174016 4.65756488704
"6183" -0.5701080258028 4.658097335445
"6184" -0.5715012011232 4.65862538708
"6185" -0.5728956380324 4.659149036935
"6186" -0.5742913312 4.65966828
"6187" -0.5756882752956 4.660183111265
"6188" -0.5770864649888 4.66069352572
"6189" -0.5784858949492 4.661199518355
"6190" -0.5798865598464 4.66170108416
"6191" -0.58128845435 4.662198218125
"6192" -0.5826915731296 4.66269091524
"6193" -0.5840959108548 4.663179170495
"6194" -0.5855014621952 4.66366297888
"6195" -0.5869082218204 4.664142335385
"6196" -0.5883161844 4.664617235
"6197" -0.5897253446036 4.665087672715
"6198" -0.5911356971008 4.66555364352
"6199" -0.5925472365612 4.666015142405
"6200" -0.5939599576544 4.66647216436
"6201" -0.59537385505 4.666924704375
"6202" -0.5967889234176 4.66737275744
"6203" -0.5982051574268 4.667816318545
"6204" -0.5996225517472 4.66825538268
"6205" -0.6010411010484 4.668689944835
"6206" -0.6024608 4.66912
"6207" -0.6038816432716 4.669545543165
"6208" -0.6053036255328 4.66996656932
"6209" -0.6067267414532 4.670383073455
"6210" -0.6081509857024 4.67079505056
"6211" -0.60957635295 4.671202495625
"6212" -0.6110028378656 4.67160540364
"6213" -0.6124304351188 4.672003769595
"6214" -0.6138591393792 4.67239758848
"6215" -0.6152889453164 4.672786855285
"6216" -0.6167198476 4.673171565
"6217" -0.6181518408996 4.673551712615
"6218" -0.6195849198848 4.67392729312
"6219" -0.6210190792252 4.674298301505
"6220" -0.6224543135904 4.67466473276
"6221" -0.62389061765 4.675026581875
"6222" -0.6253279860736 4.67538384384
"6223" -0.6267664135308 4.675736513645
"6224" -0.6282058946912 4.67608458628
"6225" -0.6296464242244 4.676428056735
"6226" -0.6310879968 4.67676692
"6227" -0.6325306070876 4.677101171065
"6228" -0.6339742497568 4.67743080492
"6229" -0.6354189194772 4.677755816555
"6230" -0.6368646109184 4.67807620096
"6231" -0.63831131875 4.678391953125
"6232" -0.6397590376416 4.67870306804
"6233" -0.6412077622628 4.679009540695
"6234" -0.6426574872832 4.67931136608
"6235" -0.6441082073724 4.679608539185
"6236" -0.6455599172 4.679901055
"6237" -0.6470126114356 4.680188908515
"6238" -0.6484662847488 4.68047209472
"6239" -0.6499209318092 4.680750608605
"6240" -0.6513765472864 4.68102444516
"6241" -0.65283312585 4.681293599375
"6242" -0.6542906621696 4.68155806624
"6243" -0.6557491509148 4.681817840745
"6244" -0.6572085867552 4.68207291788
"6245" -0.6586689643604 4.682323292635
"6246" -0.6601302784 4.68256896
"6247" -0.6615925235436 4.682809914965
"6248" -0.6630556944608 4.68304615252
"6249" -0.6645197858212 4.683277667655
"6250" -0.6659847922944 4.68350445536
"6251" -0.66745070855 4.683726510625
"6252" -0.6689175292576 4.68394382844
"6253" -0.6703852490868 4.684156403795
"6254" -0.6718538627072 4.68436423168
"6255" -0.6733233647884 4.684567307085
"6256" -0.67479375 4.684765625
"6257" -0.6762650130116 4.684959180415
"6258" -0.6777371484928 4.68514796832
"6259" -0.6792101511132 4.685331983705
"6260" -0.6806840155424 4.68551122156
"6261" -0.68215873645 4.685685676875
"6262" -0.6836343085056 4.68585534464
"6263" -0.6851107263788 4.686020219845
"6264" -0.6865879847392 4.68618029748
"6265" -0.6880660782564 4.686335572535
"6266" -0.6895450016 4.68648604
"6267" -0.6910247494396 4.686631694865
"6268" -0.6925053164448 4.68677253212
"6269" -0.6939866972852 4.686908546755
"6270" -0.6954688866304 4.68703973376
"6271" -0.69695187915 4.687166088125
"6272" -0.6984356695136 4.68728760484
"6273" -0.6999202523908 4.687404278895
"6274" -0.7014056224512 4.68751610528
"6275" -0.7028917743644 4.687623078985
"6276" -0.7043787028 4.687725195
"6277" -0.7058664024276 4.687822448315
"6278" -0.7073548679168 4.68791483392
"6279" -0.7088440939372 4.688002346805
"6280" -0.7103340751584 4.68808498196
"6281" -0.71182480625 4.688162734375
"6282" -0.7133162818816 4.68823559904
"6283" -0.7148084967228 4.688303570945
"6284" -0.7163014454432 4.68836664508
"6285" -0.7177951227124 4.688424816435
"6286" -0.7192895232 4.68847808
"6287" -0.7207846415756 4.688526430765
"6288" -0.7222804725088 4.68856986372
"6289" -0.7237770106692 4.688608373855
"6290" -0.7252742507264 4.68864195616
"6291" -0.72677218735 4.688670605625
"6292" -0.7282708152096 4.68869431724
"6293" -0.7297701289748 4.688713085995
"6294" -0.7312701233152 4.68872690688
"6295" -0.7327707929004 4.688735774885
"6296" -0.7342721324 4.688739685
"6297" -0.7357741364836 4.688738632215
"6298" -0.7372767998208 4.68873261152
"6299" -0.7387801170812 4.688721617905
"6300" -0.7402840829344 4.68870564636
"6301" -0.74178869205 4.688684691875
"6302" -0.7432939390976 4.68865874944
"6303" -0.7447998187468 4.688627814045
"6304" -0.7463063256672 4.68859188068
"6305" -0.7478134545284 4.688550944335
"6306" -0.7493212 4.688505
"6307" -0.7508295567516 4.688454042665
"6308" -0.7523385194528 4.68839806732
"6309" -0.7538480827732 4.688337068955
"6310" -0.7553582413824 4.68827104256
"6311" -0.75686898995 4.688199983125
"6312" -0.7583803231456 4.68812388564
"6313" -0.7598922356388 4.688042745095
"6314" -0.7614047220992 4.68795655648
"6315" -0.7629177771964 4.687865314785
"6316" -0.7644313956 4.687769015
"6317" -0.7659455719796 4.687667652115
"6318" -0.7674603010048 4.68756122112
"6319" -0.7689755773452 4.687449717005
"6320" -0.7704913956704 4.68733313476
"6321" -0.77200775065 4.687211469375
"6322" -0.7735246369536 4.68708471584
"6323" -0.7750420492508 4.686952869145
"6324" -0.7765599822112 4.68681592428
"6325" -0.7780784305044 4.686673876235
"6326" -0.7795973888 4.68652672
"6327" -0.7811168517676 4.686374450565
"6328" -0.7826368140768 4.68621706292
"6329" -0.7841572703972 4.686054552055
"6330" -0.7856782153984 4.68588691296
"6331" -0.78719964375 4.685714140625
"6332" -0.7887215501216 4.68553623004
"6333" -0.7902439291828 4.685353176195
"6334" -0.7917667756032 4.68516497408
"6335" -0.7932900840524 4.684971618685
"6336" -0.7948138492 4.684773105
"6337" -0.7963380657156 4.684569428015
"6338" -0.7978627282688 4.68436058272
"6339" -0.7993878315292 4.684146564105
"6340" -0.8009133701664 4.68392736716
"6341" -0.80243933885 4.683702986875
"6342" -0.8039657322496 4.68347341824
"6343" -0.8054925450348 4.683238656245
"6344" -0.8070197718752 4.68299869588
"6345" -0.8085474074404 4.682753532135
"6346" -0.8100754464 4.68250316
"6347" -0.8116038834236 4.682247574465
"6348" -0.8131327131808 4.68198677052
"6349" -0.8146619303412 4.681720743155
"6350" -0.8161915295744 4.68144948736
"6351" -0.81772150555 4.681172998125
"6352" -0.8192518529376 4.68089127044
"6353" -0.8207825664068 4.680604299295
"6354" -0.8223136406272 4.68031207968
"6355" -0.8238450702684 4.680014606585
"6356" -0.82537685 4.679711875
"6357" -0.8269089744916 4.679403879915
"6358" -0.8284414384128 4.67909061632
"6359" -0.8299742364332 4.678772079205
"6360" -0.8315073632224 4.67844826356
"6361" -0.83304081345 4.678119164375
"6362" -0.8345745817856 4.67778477664
"6363" -0.8361086628988 4.677445095345
"6364" -0.8376430514592 4.67710011548
"6365" -0.8391777421364 4.676749832035
"6366" -0.8407127296 4.67639424
"6367" -0.8422480085196 4.676033334365
"6368" -0.8437835735648 4.67566711012
"6369" -0.8453194194052 4.675295562255
"6370" -0.8468555407104 4.67491868576
"6371" -0.84839193215 4.674536475625
"6372" -0.8499285883936 4.67414892684
"6373" -0.8514655041108 4.673756034395
"6374" -0.8530026739712 4.67335779328
"6375" -0.8545400926444 4.672954198485
"6376" -0.8560777548 4.672545245
"6377" -0.8576156551076 4.672130927815
"6378" -0.8591537882368 4.67171124192
"6379" -0.8606921488572 4.671286182305
"6380" -0.8622307316384 4.67085574396
"6381" -0.86376953125 4.670419921875
"6382" -0.8653085423616 4.66997871104
"6383" -0.8668477596428 4.669532106445
"6384" -0.8683871777632 4.66908010308
"6385" -0.8699267913924 4.668622695935
"6386" -0.8714665952 4.66815988
"6387" -0.8730065838556 4.667691650265
"6388" -0.8745467520288 4.66721800172
"6389" -0.8760870943892 4.666738929355
"6390" -0.8776276056064 4.66625442816
"6391" -0.87916828035 4.665764493125
"6392" -0.8807091132896 4.66526911924
"6393" -0.8822500990948 4.664768301495
"6394" -0.8837912324352 4.66426203488
"6395" -0.8853325079804 4.663750314385
"6396" -0.8868739204 4.663233135
"6397" -0.8884154643636 4.662710491715
"6398" -0.8899571345408 4.66218237952
"6399" -0.8914989256012 4.661648793405
"6400" -0.8930408322144 4.66110972836
"6401" -0.89458284905 4.660565179375
"6402" -0.8961249707776 4.66001514144
"6403" -0.8976671920668 4.659459609545
"6404" -0.8992095075872 4.65889857868
"6405" -0.9007519120084 4.658332043835
"6406" -0.9022944 4.65776
"6407" -0.9038369662316 4.657182442165
"6408" -0.9053796053728 4.65659936532
"6409" -0.9069223120932 4.656010764455
"6410" -0.9084650810624 4.65541663456
"6411" -0.91000790695 4.654816970625
"6412" -0.9115507844256 4.65421176764
"6413" -0.9130937081588 4.653601020595
"6414" -0.9146366728192 4.65298472448
"6415" -0.9161796730764 4.652362874285
"6416" -0.9177227036 4.651735465
"6417" -0.9192657590596 4.651102491615
"6418" -0.9208088341248 4.65046394912
"6419" -0.9223519234652 4.649819832505
"6420" -0.9238950217504 4.64917013676
"6421" -0.92543812365 4.648514856875
"6422" -0.9269812238336 4.64785398784
"6423" -0.9285243169708 4.647187524645
"6424" -0.9300673977312 4.64651546228
"6425" -0.9316104607844 4.645837795735
"6426" -0.9331535008 4.64515452
"6427" -0.9346965124476 4.644465630065
"6428" -0.9362394903968 4.64377112092
"6429" -0.9377824293172 4.643070987555
"6430" -0.9393253238784 4.64236522496
"6431" -0.94086816875 4.641653828125
"6432" -0.9424109586016 4.64093679204
"6433" -0.9439536881028 4.640214111695
"6434" -0.9454963519232 4.63948578208
"6435" -0.9470389447324 4.638751798185
"6436" -0.9485814612 4.638012155
"6437" -0.9501238959956 4.637266847515
"6438" -0.9516662437888 4.63651587072
"6439" -0.9532084992492 4.635759219605
"6440" -0.9547506570464 4.63499688916
"6441" -0.95629271185 4.634228874375
"6442" -0.9578346583296 4.63345517024
"6443" -0.9593764911548 4.632675771745
"6444" -0.9609182049952 4.63189067388
"6445" -0.9624597945204 4.631099871635
"6446" -0.9640012544 4.63030336
"6447" -0.9655425793036 4.629501133965
"6448" -0.9670837639008 4.62869318852
"6449" -0.9686248028612 4.627879518655
"6450" -0.9701656908544 4.62706011936
"6451" -0.97170642255 4.626234985625
"6452" -0.9732469926176 4.62540411244
"6453" -0.9747873957268 4.624567494795
"6454" -0.9763276265472 4.62372512768
"6455" -0.9778676797484 4.622877006085
"6456" -0.97940755 4.622023125
"6457" -0.9809472319716 4.621163479415
"6458" -0.9824867203328 4.62029806432
"6459" -0.9840260097532 4.619426874705
"6460" -0.9855650949024 4.61854990556
"6461" -0.98710397045 4.617667151875
"6462" -0.9886426310656 4.61677860864
"6463" -0.9901810714188 4.615884270845
"6464" -0.9917192861792 4.61498413348
"6465" -0.9932572700164 4.614078191535
"6466" -0.9947950176 4.61316644
